,Episode,CartPosition,CartVelocity,PoleAngle,PoleTipVelocity,Action,QValue,Reward
5279,438.0,0.07081003879833517,1.5440342382439278,-0.21491742548969403,-2.539095828730843,1.0,1587.515884002538,1.0
5280,439.0,-0.010988947286774898,0.23211891441318674,0.02545689176717663,-0.24473050981797617,1.0,1587.615884002538,1.0
5281,439.0,-0.006346568998511163,0.42686818887278244,0.020562281570817107,-0.5292762528490138,1.0,1587.715884002538,1.0
5282,439.0,0.0021907947789444864,0.6216949227607804,0.00997675651383683,-0.8154096904252865,1.0,1587.8158840025378,1.0
5283,439.0,0.014624693234160095,0.8166788537218574,-0.006331437294668899,-1.1049379133392077,1.0,1587.9158840025377,1.0
5284,439.0,0.030958270308597245,1.011883490635859,-0.028430195561453053,-1.399600429967245,1.0,1588.0158840025376,1.0
5285,439.0,0.051195940121314426,1.2073470700379982,-0.056422204160797955,-1.7010346672061758,1.0,1588.1158840025375,1.0
5286,439.0,0.07534288152207438,1.4030717466450089,-0.09044289750492147,-2.010733822201251,1.0,1588.2158840025375,1.0
5287,439.0,0.10340431645497455,1.599010503281798,-0.1306575739489465,-2.3299946798909184,1.0,1588.3158840025374,1.0
5288,439.0,0.1353845265206105,1.7950514766319414,-0.17725746754676486,-2.6598538131441165,1.0,1588.4158840025373,1.0
5289,439.0,0.17128555605324933,1.9909997677866844,-0.2304545438096472,-3.0010119952776493,1.0,1588.5158840025372,1.0
5290,440.0,-0.03568775982836009,0.201702548840145,0.036084460652987635,-0.3282605400597002,1.0,1588.615884002537,1.0
5291,440.0,-0.03165370885155719,0.3962927063314091,0.029519249851793633,-0.609349237430447,1.0,1588.715884002537,1.0
5292,440.0,-0.023727854724929005,0.5909898357266526,0.017332265103184693,-0.8925902993810952,1.0,1588.815884002537,1.0
5293,440.0,-0.011908058010395952,0.7858724548275551,-0.0005195408844372133,-1.1797748901800986,1.0,1588.9158840025368,1.0
5294,440.0,0.0038093910861551495,0.9810011476731079,-0.024115038688039186,-1.4726206349593296,1.0,1589.0158840025367,1.0
5295,440.0,0.023429414039617305,1.1764094808060497,-0.05356745138722578,-1.772737045417761,1.0,1589.1158840025366,1.0
5296,440.0,0.0469576036557383,1.3720929957165366,-0.089022192295581,-2.0815825872069924,1.0,1589.2158840025365,1.0
5297,440.0,0.07439946357006903,1.567995794681574,-0.13065384403972086,-2.4004111333107536,1.0,1589.3158840025364,1.0
5298,440.0,0.10575937946370051,1.7639944638923795,-0.17866206670593593,-2.730206406849265,1.0,1589.4158840025364,1.0
5299,440.0,0.1410392687415481,1.9598794776070427,-0.23326619484292122,-3.071604531697088,1.0,1589.5158840025363,1.0
5300,441.0,-0.028579745691720664,0.1753668155307516,-0.031649536680532615,-0.34429579647598524,1.0,1589.6158840025362,1.0
5301,441.0,-0.02507240938110563,0.3709243762314477,-0.03853545261005232,-0.646788643694177,1.0,1589.715884002536,1.0
5302,441.0,-0.017653921856476677,0.5665614647583106,-0.05147122548393586,-0.9513530346900994,1.0,1589.815884002536,1.0
5303,441.0,-0.006322692561310465,0.7623369390788762,-0.07049828617773785,-1.2597531924089835,1.0,1589.915884002536,1.0
5304,441.0,0.00892404622026706,0.9582863913511768,-0.09569335002591751,-1.5736566023908958,1.0,1590.0158840025358,1.0
5305,441.0,0.028089774047290596,1.1544105100242361,-0.12716648207373543,-1.894587771194083,1.0,1590.1158840025357,1.0
5306,441.0,0.051177984247775324,1.3506615213374684,-0.1650582374976171,-2.2238735276503894,1.0,1590.2158840025356,1.0
5307,441.0,0.0781912146745247,1.5469273837138935,-0.2095357080506249,-2.5625781593187056,1.0,1590.3158840025355,1.0
5308,442.0,-0.023311353839448493,0.19798469370990918,-0.03693267479130645,-0.25478192267916216,1.0,1590.4158840025354,1.0
5309,442.0,-0.01935165996525031,0.3936139773739784,-0.04202831324488969,-0.5588814769534038,1.0,1590.5158840025354,1.0
5310,442.0,-0.011479380417770742,0.589299886067788,-0.053205942783957766,-0.8645038232816982,1.0,1590.6158840025353,1.0
5311,442.0,0.0003066173035850186,0.785104152871325,-0.07049601924959173,-1.1734297667665936,1.0,1590.7158840025352,1.0
5312,442.0,0.01600870036101152,0.9810680097174378,-0.0939646145849236,-1.4873541120540599,1.0,1590.815884002535,1.0
5313,442.0,0.03563006055536028,1.1772007914125624,-0.1237116968260048,-1.8078404083455508,1.0,1590.915884002535,1.0
5314,442.0,0.059174076383611524,1.3734667750656,-0.15986850499291583,-2.1362679640481894,1.0,1591.015884002535,1.0
5315,442.0,0.08664341188492353,1.5697698606790331,-0.20259386427387963,-2.473769159714087,1.0,1591.1158840025348,1.0
5316,442.0,0.1180388090985042,1.7659360497597578,-0.2520692474681614,-2.8211564261270454,1.0,1591.2158840025347,1.0
5317,443.0,0.0327432445880941,-0.20444720620378995,0.01818531179585428,0.29174309822409117,0.0,1567.0986783776223,1.0
5318,443.0,0.0286543004640183,-0.009589206130057704,0.024020173760336105,0.0048506142379980965,1.0,1591.3158840025346,1.0
5319,443.0,0.028462516341417145,0.185180172645301,0.024117186045096068,-0.28015792407436707,1.0,1591.4158840025345,1.0
5320,443.0,0.03216611979432316,0.37994994121209025,0.018514027563608725,-0.5651378514515366,1.0,1591.5158840025344,1.0
5321,443.0,0.039765118618564965,0.5748073167318777,0.007211270534577992,-0.8519310096764693,1.0,1591.6158840025344,1.0
5322,443.0,0.05126126495320252,0.7698302154476108,-0.009827349658951396,-1.1423376563735759,1.0,1591.7158840025343,1.0
5323,443.0,0.06665786926215474,0.9650792053950128,-0.03267410278642291,-1.4380861933106655,1.0,1591.8158840025342,1.0
5324,443.0,0.08595945337005499,1.1605882373113603,-0.06143582665263622,-1.7407976885254248,1.0,1591.915884002534,1.0
5325,443.0,0.10917121811628219,1.3563535371695152,-0.09625178042314472,-2.051942418950104,1.0,1592.015884002534,1.0
5326,443.0,0.1362982888596725,1.5523201668235171,-0.1372906288021468,-2.37278612825358,1.0,1592.115884002534,1.0
5327,443.0,0.16734469219614284,1.7483659889809988,-0.1847463513672184,-2.7043245672095946,1.0,1592.2158840025338,1.0
5328,443.0,0.20231201197576282,1.9442831732877581,-0.23883284271141028,-3.0472064022853314,1.0,1592.3158840025337,1.0
5329,444.0,-0.04073087168906554,0.20336950323012543,0.03330290567774633,-0.2896947511756063,1.0,1592.4158840025336,1.0
5330,444.0,-0.036663481624463035,0.39800113232308054,0.027509010654234205,-0.5716910682072958,1.0,1592.5158840025335,1.0
5331,444.0,-0.028703458978001424,0.5927267539149926,0.01607518929008829,-0.8555823601146559,1.0,1592.6158840025334,1.0
5332,444.0,-0.016848923899701572,0.7876259981137016,-0.00103645791220483,-1.1431675519337245,1.0,1592.7158840025334,1.0
5333,444.0,-0.0010964039374275411,0.9827614768673383,-0.02389980895087932,-1.4361753314183399,1.0,1592.8158840025333,1.0
5334,444.0,0.018558825599919226,1.1781698014200785,-0.05262331557924612,-1.7362299841013626,1.0,1592.9158840025332,1.0
5335,444.0,0.0421222216283208,1.373850749964284,-0.08734791526127338,-2.044809204210272,1.0,1593.015884002533,1.0
5336,444.0,0.06959923662760648,1.5697540852169778,-0.1282440993454788,-2.3631915572580087,1.0,1593.115884002533,1.0
5337,444.0,0.10099431833194603,1.7657637365945567,-0.17550793049063898,-2.692392085097996,1.0,1593.215884002533,1.0
5338,444.0,0.13630959306383716,1.961679442640196,-0.2293557721925989,-3.03308598840535,1.0,1593.3158840025328,1.0
5339,445.0,-0.04636846496526246,0.16596981211350853,-0.02170716893746758,-0.3410303137831261,1.0,1593.4158840025327,1.0
5340,445.0,-0.04304906872299229,0.36139377851019305,-0.028527775213130102,-0.6404786095725182,1.0,1593.5158840025326,1.0
5341,445.0,-0.03582119315278842,0.16668091168737598,-0.04133734740458046,-0.3569141775679137,0.0,1569.8403989401133,1.0
5342,445.0,-0.032487574919040904,0.36236543689429235,-0.04847563095593874,-0.662339934534822,1.0,1593.6158840025325,1.0
5343,445.0,-0.025240266181155057,0.5581271383462392,-0.06172242964663518,-0.9698837953479933,1.0,1593.7158840025324,1.0
5344,445.0,-0.014077723414230274,0.7540208872692586,-0.08112010555359504,-1.2812997547995018,1.0,1593.8158840025324,1.0
5345,445.0,0.0010026943311548988,0.9500771421468424,-0.10674610064958508,-1.5982402236756372,1.0,1593.9158840025323,1.0
5346,445.0,0.02000423717409175,1.146289897802149,-0.1387109051230978,-1.9222078920200958,1.0,1594.0158840025322,1.0
5347,445.0,0.04293003513013473,1.342602716602248,-0.17715506296349973,-2.2544991161869357,1.0,1594.115884002532,1.0
5348,445.0,0.06978208946217969,1.5388925568982939,-0.22224504528723843,-2.5961372740616184,1.0,1594.215884002532,1.0
5349,446.0,-0.04592796649408585,0.2168370119153933,0.01166356050931188,-0.24132856461286092,1.0,1594.315884002532,1.0
5350,446.0,-0.041591226255777984,0.4117904279878568,0.006836989217054662,-0.5303097890060973,1.0,1594.4158840025318,1.0
5351,446.0,-0.03335541769602085,0.6068155386385694,-0.0037692065630672827,-0.8208305585869238,1.0,1594.5158840025317,1.0
5352,446.0,-0.021219106923249464,0.8019888647913973,-0.02018581773480576,-1.1146966123156825,1.0,1594.6158840025316,1.0
5353,446.0,-0.005179329627421517,0.9973699386681149,-0.042479749981119405,-1.4136427440126622,1.0,1594.7158840025315,1.0
5354,446.0,0.014768069145940779,1.1929917693911902,-0.07075260486137265,-1.7192960666266357,1.0,1594.8158840025314,1.0
5355,446.0,0.03862790453376458,1.388849540946193,-0.10513852619390537,-2.033131608002658,1.0,1594.9158840025314,1.0
5356,446.0,0.06640489535268844,1.5848870437551066,-0.14580115835395854,-2.3564179035159083,1.0,1595.0158840025313,1.0
5357,446.0,0.09810263622779057,1.7809805789556354,-0.19292951642427672,-2.690151156268124,1.0,1595.1158840025312,1.0
5358,446.0,0.13372224780690328,1.9769204834275667,-0.2467325395496392,-3.0349780860758893,1.0,1595.215884002531,1.0
5359,447.0,-0.012198571365103448,0.15618589396634122,-0.049827344107103336,-0.34229864538162424,1.0,1595.315884002531,1.0
5360,447.0,-0.009074853485776623,0.3519800269382646,-0.056673317014735825,-0.6502685154155484,1.0,1595.415884002531,1.0
5361,447.0,-0.002035252947011331,0.5478436684303706,-0.0696786873230468,-0.9602453255732579,1.0,1595.5158840025308,1.0
5362,447.0,0.008921620421596083,0.7438295398259647,-0.08888359383451196,-1.2739797317211368,1.0,1595.6158840025307,1.0
5363,447.0,0.023798211218115376,0.9399658699148253,-0.11436318846893469,-1.5931202229302228,1.0,1595.7158840025306,1.0
5364,447.0,0.04259752861641188,1.1362441121228957,-0.14622559292753914,-1.9191638840366814,1.0,1595.8158840025305,1.0
5365,447.0,0.06532241085886979,0.9429661544053738,-0.18460887060827277,-1.6751782049787443,0.0,1572.537947446355,1.0
5366,447.0,0.08418173394697727,0.7504042272917146,-0.21811243470784766,-1.4452105442476508,0.0,1574.9657411019725,1.0
5367,448.0,-0.03825461269367631,0.2378113951133226,0.012842644259402547,-0.33729814703863165,1.0,1595.9158840025304,1.0
5368,448.0,-0.03349838479140986,0.43274825727513244,0.006096681318629914,-0.625903693274684,1.0,1596.0158840025304,1.0
5369,448.0,-0.02484341964590721,0.6277845750310718,-0.006421392546863766,-0.9166603196664735,1.0,1596.1158840025303,1.0
5370,448.0,-0.012287728145285776,0.8229927628818301,-0.02475459894019324,-1.2113544409457304,1.0,1596.2158840025302,1.0
5371,448.0,0.004172127112350826,1.018425390369208,-0.04898168775910785,-1.5116906761806557,1.0,1596.31588400253,1.0
5372,448.0,0.024540634919734988,1.2141052035488478,-0.07921550128272097,-1.8192532177967349,1.0,1596.41588400253,1.0
5373,448.0,0.04882273899071195,1.4100131943890375,-0.11560056563865567,-2.135458687921621,1.0,1596.51588400253,1.0
5374,448.0,0.0770230028784927,1.6060742794210872,-0.1583097393970881,-2.461498377773901,1.0,1596.6158840025298,1.0
5375,448.0,0.10914448846691445,1.4126049125340525,-0.2075397069525661,-2.2212721786769274,0.0,1577.2307553920282,1.0
5376,448.0,0.1373965867175955,1.6090164863537408,-0.25196515052610463,-2.570146884821212,1.0,1596.7158840025297,1.0
5377,449.0,0.00020895648214380366,0.15668273963898793,-0.04638937696352948,-0.2809473181798099,1.0,1596.8158840025296,1.0
5378,449.0,0.0033426112749235623,0.3524346560782107,-0.05200832332712568,-0.5878928954181428,1.0,1596.9158840025295,1.0
5379,449.0,0.010391304396487775,0.5482448905545212,-0.06376618123548854,-0.8964946612623087,1.0,1597.0158840025294,1.0
5380,449.0,0.0213562022075782,0.744170686811924,-0.08169607446073471,-1.208520618948029,1.0,1597.1158840025294,1.0
5381,449.0,0.03623961594381668,0.9402472507363162,-0.1058664868396953,-1.5256464498838096,1.0,1597.2158840025293,1.0
5382,449.0,0.055044560958543,1.1364758855899173,-0.13637941583737148,-1.8494081266330276,1.0,1597.3158840025292,1.0
5383,449.0,0.07777407867034135,1.3328103372037228,-0.17336757837003203,-2.1811466491748144,1.0,1597.415884002529,1.0
5384,449.0,0.1044302854144158,1.5291410037262811,-0.21699051135352831,-2.5219431130870915,1.0,1597.515884002529,1.0
5385,450.0,0.04099933522141933,0.21214992605924693,0.015231395260631886,-0.28821733271925787,1.0,1597.615884002529,1.0
5386,450.0,0.04524233374260427,0.4070513966667725,0.009467048606246729,-0.5760577700408914,1.0,1597.7158840025288,1.0
5387,450.0,0.053383361675939725,0.6020393708886083,-0.0020541067945711,-0.8657433539075912,1.0,1597.8158840025287,1.0
5388,450.0,0.06542414909371189,0.7971892186484651,-0.019368973872722923,-1.1590714149656907,1.0,1597.9158840025286,1.0
5389,450.0,0.0813679334666812,0.9925581325903571,-0.04255040217203673,-1.4577639393347226,1.0,1598.0158840025285,1.0
5390,450.0,0.10121909611848834,1.188175492352244,-0.07170568095873119,-1.763430433408418,1.0,1598.1158840025284,1.0
5391,450.0,0.12498260596553322,1.384031370170221,-0.10697428962689955,-2.0775227079470544,1.0,1598.2158840025284,1.0
5392,450.0,0.15266323336893764,1.5800627023567873,-0.14852474378584063,-2.4012793384566278,1.0,1598.3158840025283,1.0
5393,450.0,0.18426448741607337,1.7761369036182044,-0.19655033055497317,-2.7356585188576386,1.0,1598.4158840025282,1.0
5394,450.0,0.21978722548843746,1.9720331330174095,-0.25126350093212596,-3.0812596613645757,1.0,1598.515884002528,1.0
5395,451.0,-0.044385395839867954,0.23456505706279338,-0.015336331883216935,-0.31418551576082043,1.0,1598.615884002528,1.0
5396,451.0,-0.039694094698612084,0.42990208084946147,-0.021620042198433345,-0.6116652990398919,1.0,1598.715884002528,1.0
5397,451.0,-0.031096053081622853,0.6253194249945988,-0.033853348179231184,-0.9110786077674655,1.0,1598.8158840025278,1.0
5398,451.0,-0.018589664581730878,0.8208827089335817,-0.0520749203345805,-1.2142064392637784,1.0,1598.9158840025277,1.0
5399,451.0,-0.0021720104030592442,1.0166364665671266,-0.07635904911985607,-1.5227421401914087,1.0,1599.0158840025276,1.0
5400,451.0,0.018160718928283286,1.2125932556369579,-0.10681389192368425,-1.8382485661819081,1.0,1599.1158840025275,1.0
5401,451.0,0.042412584041022446,1.4087208714718225,-0.1435788632473224,-2.1621069432981193,1.0,1599.2158840025274,1.0
5402,451.0,0.07058700147045889,1.215267104737391,-0.18682100211328478,-1.916979481467966,0.0,1579.529268253078,1.0
5403,451.0,0.0948923435652067,1.4118443290454454,-0.2251605917426441,-2.2613209803918766,1.0,1599.3158840025274,1.0
5404,452.0,0.012568693025739984,0.17545899639067097,0.023492785119642028,-0.2398773368212736,1.0,1599.4158840025273,1.0
5405,452.0,0.016077872953553403,0.37023760491516544,0.018695238383216555,-0.5250583844682088,1.0,1599.5158840025272,1.0
5406,452.0,0.023482625051856713,0.565091546924113,0.008194070693852378,-0.811792141221082,1.0,1599.615884002527,1.0
5407,452.0,0.034784455990338976,0.7601002985848156,-0.008041772130569261,-1.1018864188670565,1.0,1599.715884002527,1.0
5408,452.0,0.04998646196203529,0.9553271261280644,-0.03007950050791039,-1.397081446752683,1.0,1599.815884002527,1.0
5409,452.0,0.06909300448459657,0.7605919173294002,-0.05802112944296405,-1.1139528071141314,0.0,1581.657929828023,1.0
5410,452.0,0.08430484283118457,0.9564257229763524,-0.08030018558524668,-1.4242578482561208,1.0,1599.9158840025268,1.0
5411,452.0,0.10343335729071162,1.1524433209410452,-0.10878534255036909,-1.7409196870213806,1.0,1600.0158840025267,1.0
5412,452.0,0.12648222370953252,1.3486228955614028,-0.1436037362907967,-2.065369382511424,1.0,1600.1158840025266,1.0
5413,452.0,0.1534546816207606,1.5448864346644107,-0.18491112394102519,-2.3988089285946033,1.0,1600.2158840025265,1.0
5414,452.0,0.1843524103140488,1.7410827838209966,-0.23288730251291725,-2.742141091400964,1.0,1600.3158840025264,1.0
5415,453.0,-0.02014256297552257,0.22219085997815297,-0.0025247483440627907,-0.33678563915709625,1.0,1600.4158840025264,1.0
5416,453.0,-0.015698745775959512,0.41734864922165554,-0.009260461127204717,-0.6302636652437568,1.0,1600.5158840025263,1.0
5417,453.0,-0.007351772791526401,0.6125985875039476,-0.021865734432079852,-0.92584855150475,1.0,1600.6158840025262,1.0
5418,453.0,0.004900198958552551,0.8080089057259201,-0.04038270546217485,-1.2253219745366895,1.0,1600.715884002526,1.0
5419,453.0,0.021060377073070954,1.0036269090775733,-0.06488914495290864,-1.5303790459322208,1.0,1600.815884002526,1.0
5420,453.0,0.04113291525462242,1.1994684392464239,-0.09549672587155306,-1.8425871237764784,1.0,1600.915884002526,1.0
5421,453.0,0.06512228403955089,1.395505390503941,-0.13234846834708264,-2.1633361148275734,1.0,1601.0158840025258,1.0
5422,453.0,0.09303239184962972,1.5916508724360425,-0.17561519064363412,-2.4937782721834045,1.0,1601.1158840025257,1.0
5423,453.0,0.12486540929835058,1.787741929321738,-0.2254907560873022,-2.834756700485094,1.0,1601.2158840025256,1.0
5424,454.0,0.023421348885533638,-0.17101639018637826,0.03590735044679739,0.3237349584241289,0.0,1583.7137252454734,1.0
5425,454.0,0.020001021081806073,0.023576359938087044,0.042382049615279964,0.04258847750288153,1.0,1601.3158840025255,1.0
5426,454.0,0.020472548280567816,0.21806574627802924,0.0432338191653376,-0.23642703664819892,1.0,1601.4158840025254,1.0
5427,454.0,0.0248338632061284,0.41254420873211417,0.03850527843237362,-0.5151653553532355,1.0,1601.5158840025254,1.0
5428,454.0,0.033084747380770684,0.6071033542762632,0.02820197132530891,-0.7954699974658608,1.0,1601.6158840025253,1.0
5429,454.0,0.04522681446629595,0.8018271410241802,0.012292571375991695,-1.0791492494198298,1.0,1601.7158840025252,1.0
5430,454.0,0.061263357286779556,0.9967846270406743,-0.009290413612404902,-1.3679494591288264,1.0,1601.815884002525,1.0
5431,454.0,0.08119904982759305,0.8017801770465013,-0.036649402794981426,-1.0781867497438857,0.0,1585.6239411211786,1.0
5432,454.0,0.09723465336852308,0.9973664939151297,-0.05821313778985914,-1.382141729040459,1.0,1601.915884002525,1.0
5433,454.0,0.11718198324682567,1.1931644950077425,-0.08585597237066832,-1.6924462333606736,1.0,1602.015884002525,1.0
5434,454.0,0.1410452731469805,1.3891666176340816,-0.11970489703788179,-2.01057715444838,1.0,1602.1158840025248,1.0
5435,454.0,0.16882860549966214,1.5853133149422867,-0.15991644012684939,-2.337800989304582,1.0,1602.2158840025247,1.0
5436,454.0,0.20053487179850787,1.7814768084311443,-0.20667245991294103,-2.675107134384682,1.0,1602.3158840025246,1.0
5437,454.0,0.23616440796713076,1.977442599132004,-0.2601746026006347,-3.023130413259994,1.0,1602.4158840025245,1.0
5438,455.0,0.043143593095378775,0.22266037246076714,0.021572964183575228,-0.2971908448791521,1.0,1602.5158840025244,1.0
5439,455.0,0.047596800544594114,0.41746825775588914,0.015629147285992184,-0.5829927192946487,1.0,1602.6158840025244,1.0
5440,455.0,0.0559461656997119,0.6123677996602692,0.00396929290009921,-0.8707115445235991,1.0,1602.7158840025243,1.0
5441,455.0,0.06819352169291729,0.8074355370003448,-0.013444937990372774,-1.1621438764774252,1.0,1602.8158840025242,1.0
5442,455.0,0.08434223243292419,1.0027299870836581,-0.03668781551992128,-1.459011767682458,1.0,1602.915884002524,1.0
5443,455.0,0.10439683217459735,1.1982821964522579,-0.06586805087357045,-1.7629264927616055,1.0,1603.015884002524,1.0
5444,455.0,0.12836247610364251,1.3940844181463954,-0.10112658072880257,-2.0753441319789547,1.0,1603.115884002524,1.0
5445,455.0,0.1562441644665704,1.5900764356781407,-0.14263346336838167,-2.3975107579503794,1.0,1603.2158840025238,1.0
5446,455.0,0.18804569318013323,1.3964615339793376,-0.19058367852738928,-2.151829816415644,0.0,1587.483135409313,1.0
5447,455.0,0.21597492385971997,1.592879547408129,-0.23362027485570216,-2.496815290151413,1.0,1603.3158840025237,1.0
5448,456.0,0.0074501500599578226,0.16432812832545154,0.03748859741942309,-0.32489003598902855,1.0,1603.4158840025236,1.0
5449,456.0,0.010736712626466853,0.35889680256357614,0.030990796699642522,-0.6055189207968732,1.0,1603.5158840025235,1.0
5450,456.0,0.017914648677738378,0.553571992401243,0.018880418283705055,-0.8882816520923531,1.0,1603.6158840025234,1.0
5451,456.0,0.02898608852576324,0.7484326864222683,0.001114785241857992,-1.1749700849530362,1.0,1603.7158840025234,1.0
5452,456.0,0.043954742254208604,0.9435401337462089,-0.022384616457202734,-1.4673033272939744,1.0,1603.8158840025233,1.0
5453,456.0,0.06282554492913278,1.1389288291827877,-0.05173068300308222,-1.7668934734544732,1.0,1603.9158840025232,1.0
5454,456.0,0.08560412151278854,1.3345955825752518,-0.08706855247217168,-2.075203017025526,1.0,1604.015884002523,1.0
5455,456.0,0.11229603316429357,1.5304861857513852,-0.1285726128126822,-2.393491673807238,1.0,1604.115884002523,1.0
5456,456.0,0.14290575687932128,1.7264794126393335,-0.17644244628882697,-2.722751187440976,1.0,1604.215884002523,1.0
5457,456.0,0.17743534513210796,1.922368481503896,-0.2308974700376465,-3.0636281808965222,1.0,1604.3158840025228,1.0
5458,457.0,0.03195193429488368,0.24039661010960517,0.023498914758608526,-0.2733946269733095,1.0,1604.4158840025227,1.0
5459,457.0,0.036759866497075785,0.43517552141809246,0.018031022219142337,-0.5585742849799299,1.0,1604.5158840025226,1.0
5460,457.0,0.045463376925437636,0.630039790554649,0.006859536519543739,-0.8455223413067232,1.0,1604.6158840025225,1.0
5461,457.0,0.05806417273653062,0.8250674819057837,-0.010050910306590726,-1.1360403079252765,1.0,1604.7158840025224,1.0
5462,457.0,0.0745655223746463,1.0203194699848919,-0.03277171646509626,-1.431858414662932,1.0,1604.8158840025224,1.0
5463,457.0,0.09497191177434414,0.8256169330975364,-0.061408884758354904,-1.14959458617016,0.0,1589.316410268634,1.0
5464,457.0,0.11148425043629487,1.021484260455543,-0.0844007764817581,-1.4608846490254261,1.0,1604.9158840025223,1.0
5465,457.0,0.13191393564540574,1.217533432792692,-0.11361846946226663,-1.7786959918547067,1.0,1605.0158840025222,1.0
5466,457.0,0.15626460430125957,1.413736380134343,-0.14919238929936077,-2.104434851773445,1.0,1605.115884002522,1.0
5467,457.0,0.18453933190394645,1.610006849765505,-0.19128108633482965,-2.4392701590267554,1.0,1605.215884002522,1.0
5468,457.0,0.21673946889925655,1.8061831837917988,-0.24006648951536474,-2.784062043421802,1.0,1605.315884002522,1.0
5469,458.0,-0.0485113716926904,0.18678152808912432,0.024663661839809458,-0.25214834296013316,1.0,1605.4158840025218,1.0
5470,458.0,-0.04477574113090792,0.38154277244939805,0.019620694980606795,-0.536950978143254,1.0,1605.5158840025217,1.0
5471,458.0,-0.037144885681919954,0.5763834373444365,0.008881675417741715,-0.8233876069739581,1.0,1605.6158840025216,1.0
5472,458.0,-0.025617216935031224,0.7713827680721024,-0.007586076721737448,-1.113263888130351,1.0,1605.7158840025215,1.0
5473,458.0,-0.010189561573589176,0.9666035160740406,-0.029851354484344467,-1.408316869333396,1.0,1605.8158840025214,1.0
5474,458.0,0.009142508747891638,0.7718643631733861,-0.05801769187101239,-1.1251132746987391,0.0,1591.0663576420227,1.0
5475,458.0,0.02457979601135936,0.9676967164159904,-0.08051995736498717,-1.435415190508754,1.0,1605.9158840025214,1.0
5476,458.0,0.043933730339679164,1.1637139837114012,-0.10922826117516225,-1.752135748609288,1.0,1606.0158840025213,1.0
5477,458.0,0.0672080100139072,1.3598929168791758,-0.14427097614734802,-2.076699753297297,1.0,1606.1158840025212,1.0
5478,458.0,0.0944058683514907,1.5561535843358387,-0.18580497121329395,-2.410301000161191,1.0,1606.215884002521,1.0
5479,458.0,0.12552894003820747,1.7523423590187341,-0.23401099121651778,-2.7538318058687317,1.0,1606.315884002521,1.0
5480,459.0,0.009222546901807354,0.23589025642917444,0.0015565859070821979,-0.3306851416301107,1.0,1606.415884002521,1.0
5481,459.0,0.013940352030390842,0.4309900154408691,-0.005057116925520017,-0.6228767895367097,1.0,1606.5158840025208,1.0
5482,459.0,0.022560152339208224,0.6261822124464788,-0.01751465271625421,-0.9171481271447846,1.0,1606.6158840025207,1.0
5483,459.0,0.0350837965881378,0.8215365409907323,-0.035857615259149905,-1.215283720124494,1.0,1606.7158840025206,1.0
5484,459.0,0.05151452740795245,1.0171022552478073,-0.06016328966163978,-1.5189836024354801,1.0,1606.8158840025205,1.0
5485,459.0,0.0718565725129086,1.2128978135260025,-0.09054296171034938,-1.8298229092566736,1.0,1606.9158840025204,1.0
5486,459.0,0.09611452878342865,1.4088985843118649,-0.12713941989548286,-2.1492030479008455,1.0,1607.0158840025204,1.0
5487,459.0,0.12429250046966595,1.6050221940744414,-0.17012348085349976,-2.4782923626658633,1.0,1607.1158840025203,1.0
5488,459.0,0.15639294435115478,1.8011114005639763,-0.21968932810681702,-2.817955408373817,1.0,1607.2158840025202,1.0
5489,460.0,0.0361505823993077,0.1821326213154399,0.0179106613496674,-0.2663959168196022,1.0,1607.31588400252,1.0
5490,460.0,0.039793234825616496,0.3769944289463071,0.012582743013275357,-0.5533762940608772,1.0,1607.41588400252,1.0
5491,460.0,0.04733312340454264,0.5719374450855464,0.0015152171320578136,-0.8420684414182757,1.0,1607.51588400252,1.0
5492,460.0,0.05877187230625357,0.37679484445403366,-0.0153261516963077,-0.5489094028230048,0.0,1592.8113102780724,1.0
5493,460.0,0.06630776919533424,0.5721286987445853,-0.026304339752767796,-0.8463814855220619,1.0,1607.6158840025198,1.0
5494,460.0,0.07775034317022594,0.7675994429531026,-0.043231969463209036,-1.1472187544422137,1.0,1607.7158840025197,1.0
5495,460.0,0.093102332029288,0.9632583976840934,-0.06617634455205332,-1.4531392040043882,1.0,1607.8158840025196,1.0
5496,460.0,0.11236749998296987,1.1591277427430662,-0.09523912863214108,-1.7657417749917683,1.0,1607.9158840025195,1.0
5497,460.0,0.1355500548378312,1.3551883260976785,-0.13055396413197645,-2.0864578770665214,1.0,1608.0158840025194,1.0
5498,460.0,0.16265382135978476,1.5513652293420583,-0.1722831216733069,-2.4164929360965983,1.0,1608.1158840025194,1.0
5499,460.0,0.19368112594662593,1.747510925784009,-0.22061298039523886,-2.756756892321006,1.0,1608.2158840025193,1.0
5500,461.0,0.048966068445647805,0.21053528706264657,-0.030100801419104716,-0.25637888557484756,1.0,1608.3158840025192,1.0
5501,461.0,0.053176774186900734,0.40607377744335976,-0.035228379130601666,-0.5584020535291132,1.0,1608.415884002519,1.0
5502,461.0,0.06129824973576793,0.6016720682606939,-0.04639642020118393,-0.861972451125,1.0,1608.515884002519,1.0
5503,461.0,0.07333169110098181,0.7973940321098595,-0.06363586922368393,-1.168875120400711,1.0,1608.615884002519,1.0
5504,461.0,0.08927957174317899,0.9932834220797524,-0.08701337163169814,-1.4808107830853634,1.0,1608.7158840025188,1.0
5505,461.0,0.10914524018477403,1.1893527202156187,-0.11662958729340542,-1.7993517159873789,1.0,1608.8158840025187,1.0
