,Episode,CartPosition,CartVelocity,PoleAngle,PoleTipVelocity,Action,QValue
5513,481.0,-0.03530992023038159,0.18754956986101773,-0.01840519288412776,-0.34059144181951256,1.0,1559.6248355518094
5514,481.0,-0.031558928833161234,0.3829284937717463,-0.025217021720518012,-0.6390210116730273,1.0,1559.7248355518093
5515,481.0,-0.023900358957726308,0.5783928027349429,-0.037997441953978556,-0.9395372771816285,1.0,1559.8248355518092
5516,481.0,-0.01233250290302745,0.7740057975149414,-0.05678818749761112,-1.2439135344272505,1.0,1559.924835551809
5517,481.0,0.0031476130472713783,0.969808590717198,-0.08166645818615613,-1.553831023327084,1.0,1560.024835551809
5518,481.0,0.02254378486161534,0.7757549924677125,-0.11274307865269781,-1.2877040128209798,0.0,1540.8545072321967
5519,481.0,0.03805888471096959,0.9721163170293217,-0.1384971589091174,-1.613452308782198,1.0,1560.124835551809
5520,481.0,0.05750121105155602,1.1685746203125487,-0.17076620508476137,-1.9459061274009977,1.0,1560.2248355518088
5521,481.0,0.08087270345780699,1.365055313268499,-0.20968432763278133,-2.2863020179461775,1.0,1560.3248355518087
5522,482.0,0.005652076946594335,0.2196185737938527,0.024199163796103425,-0.23569569566485188,1.0,1560.4248355518087
5523,482.0,0.010044448422471389,0.4143865765349993,0.019485249882806387,-0.5206483021165603,1.0,1560.5248355518086
5524,482.0,0.018332179953171372,0.6092288920387472,0.00907228384047518,-0.8071279935984965,1.0,1560.6248355518085
5525,482.0,0.030516757793946317,0.8042253322134117,-0.007070276031494752,-1.096943402000806,1.0,1560.7248355518084
5526,482.0,0.04660126443821455,0.9994396641465142,-0.02900914407151087,-1.3918362248678438,1.0,1560.8248355518083
5527,482.0,0.06659005772114483,1.1949105643513427,-0.056845868568867745,-1.6934467050076374,1.0,1560.9248355518082
5528,482.0,0.09048826900817168,1.3906408245396134,-0.09071480266902049,-2.0032715389703863,1.0,1561.024835551808
5529,482.0,0.11830108549896395,1.586584290916759,-0.1307802334484282,-2.322611815901989,1.0,1561.124835551808
5530,482.0,0.15003277131729914,1.7826302287318398,-0.17723246976646798,-2.6525093849496,1.0,1561.224835551808
5531,482.0,0.18568537589193596,1.9785851738147728,-0.23028265746545998,-2.9936714529052364,1.0,1561.3248355518078
5532,483.0,0.044353175811692305,0.1487850047840312,-0.0410357233925002,-0.3170858522791104,1.0,1561.4248355518077
5533,483.0,0.047328875907372926,0.34446668648675344,-0.04737744043808241,-0.6224223907315523,1.0,1561.5248355518077
5534,483.0,0.054218209637107995,0.5402170570111491,-0.059825888252713455,-0.929642226179584,1.0,1561.6248355518076
5535,483.0,0.06502255077733098,0.3459514535165066,-0.07841873277630514,-0.6563434637093498,0.0,1543.0315400641578
5536,483.0,0.07194157984766111,0.5420724486138159,-0.09154560205049213,-0.9726523707431629,1.0,1561.7248355518075
5537,483.0,0.08278302881993743,0.7382956070404886,-0.11099864946535538,-1.2926314486646813,1.0,1561.8248355518074
5538,483.0,0.0975489409607472,0.9346395446377809,-0.136851278438649,-1.617901528752828,1.0,1561.9248355518073
5539,483.0,0.11624173185350282,0.7413706313288624,-0.16920930901370557,-1.3708174262773696,0.0,1545.0208696129228
5540,483.0,0.13106914448008009,0.9381561531926348,-0.19662565753925296,-1.7112905236211997,1.0,1562.0248355518072
5541,483.0,0.14983226754393278,1.1349182346959068,-0.23085146801167694,-2.0581828148008623,1.0,1562.124835551807
5542,484.0,0.002492483196722744,0.21690280099077336,0.03167126111254429,-0.3163259415627445,1.0,1562.224835551807
5543,484.0,0.006830539216538212,0.41155965281814433,0.0253447422812894,-0.5988549966950536,1.0,1562.324835551807
5544,484.0,0.015061732272901099,0.6063179936515495,0.013367642347388329,-0.8834481283123541,1.0,1562.4248355518068
5545,484.0,0.02718809214593209,0.8012558858769738,-0.004301320218858755,-1.1718988715818193,1.0,1562.5248355518067
5546,484.0,0.04321320986347157,0.6061901220841841,-0.02773929765049514,-0.8805675168691767,0.0,1546.8712662068112
5547,484.0,0.05533701230515525,0.8016777060235111,-0.045350647987878676,-1.1818403915068987,1.0,1562.6248355518067
5548,484.0,0.07137056642562548,0.9973579557541893,-0.06898745581801666,-1.4883874995615543,1.0,1562.7248355518066
5549,484.0,0.09131772554070926,1.1932490610882704,-0.09875520580924774,-1.8017914386524179,1.0,1562.8248355518065
5550,484.0,0.11518270676247466,1.3893263724476834,-0.1347910345822961,-2.1234612352674826,1.0,1562.9248355518064
5551,484.0,0.14296923421142832,1.585507698093319,-0.17726025928764577,-2.454572684052164,1.0,1563.0248355518063
5552,484.0,0.1746793881732947,1.7816362001523953,-0.22635171296868906,-2.795997610039251,1.0,1563.1248355518062
5553,485.0,-0.023615134323151158,0.16521812809671974,-0.039035313888318164,-0.30973004566477713,1.0,1563.224835551806
5554,485.0,-0.02031077176121676,0.3608738783988884,-0.04522991480161371,-0.6144635688023745,1.0,1563.324835551806
5555,485.0,-0.013093294193238993,0.5565976757639557,-0.0575191861776612,-0.9210420767784374,1.0,1563.424835551806
5556,485.0,-0.001961340677959878,0.7524477802458305,-0.07594002771322994,-1.23123271385802,1.0,1563.5248355518058
5557,485.0,0.013087614926956731,0.948459884119081,-0.10056468199039034,-1.5467084075447615,1.0,1563.6248355518057
5558,485.0,0.03205681260933835,1.1446353774893108,-0.13149885014128557,-1.8690011284932295,1.0,1563.7248355518057
5559,485.0,0.05494952015912456,1.3409277625820115,-0.16887887271115015,-2.199447002691708,1.0,1563.8248355518056
5560,485.0,0.08176807541076479,1.1477879735510481,-0.21286781276498432,-1.9632734999884516,0.0,1548.6666231413108
5561,486.0,0.019772060480416548,0.17070751361038158,-0.01887014859372664,-0.32715981681741246,1.0,1563.9248355518055
5562,486.0,0.02318621075262418,0.36609296564864413,-0.02541334493007489,-0.6257333108620752,1.0,1564.0248355518054
5563,486.0,0.030508070065597064,0.5615602827602918,-0.03792801114731639,-0.9263103306475067,1.0,1564.1248355518053
5564,486.0,0.0417392757208029,0.7571733327885769,-0.05645421776026653,-1.230667045960356,1.0,1564.2248355518052
5565,486.0,0.05688274237657444,0.9529742159771066,-0.08106755867947366,-1.5404891955625355,1.0,1564.324835551805
5566,486.0,0.07594222669611657,1.1489721791662644,-0.11187734259072436,-1.8573283678419767,1.0,1564.424835551805
5567,486.0,0.09892167027944186,1.345130616340536,-0.1490239099475639,-2.182549890929467,1.0,1564.524835551805
5568,486.0,0.12582428260625259,1.5413517790544748,-0.19267490776615323,-2.5172704428186288,1.0,1564.6248355518048
5569,486.0,0.15665131818734207,1.3482594575495033,-0.24302031662252582,-2.2892881497335047,0.0,1550.36244438236
5570,487.0,0.03141633520251486,0.167182634836585,-0.02682099683594231,-0.3276534678023632,1.0,1564.7248355518047
5571,487.0,0.034759987899246565,-0.027547409876122808,-0.03337406619198958,-0.04354788373890939,0.0,1551.8986834993045
5572,487.0,0.034209039701724106,0.16803682310026608,-0.03424502386676777,-0.3465710170146685,1.0,1564.8248355518047
5573,487.0,0.037569776163729425,0.3636287251191185,-0.04117644420706114,-0.6498529250074168,1.0,1564.9248355518046
5574,487.0,0.044842350666111794,0.559299317919173,-0.05417350270720947,-0.955212483778364,1.0,1565.0248355518045
5575,487.0,0.05602833702449525,0.7551064705318034,-0.07327775238277676,-1.2644115521999413,1.0,1565.1248355518044
5576,487.0,0.07113046643513132,0.9510845198014518,-0.09856598342677558,-1.5791141162765823,1.0,1565.2248355518043
5577,487.0,0.09015215683116036,1.1472325270642316,-0.13014826575230723,-1.9008395630843031,1.0,1565.3248355518042
5578,487.0,0.11309680737244499,1.3435006160155343,-0.16816505701399329,-2.230907498135985,1.0,1565.424835551804
5579,487.0,0.13996681969275568,1.5397740749867963,-0.212783206976713,-2.5703724338240246,1.0,1565.524835551804
5580,488.0,-0.02851762004822793,0.22143493183913052,0.012620526176743842,-0.3171169679566297,1.0,1565.624835551804
5581,488.0,-0.024088921411445318,0.4163748718349204,0.006278186817611248,-0.6057932548747194,1.0,1565.7248355518038
5582,488.0,-0.015761423974746912,0.6114084723439042,-0.00583767827988314,-0.8964921153290717,1.0,1565.8248355518037
5583,488.0,-0.003533254527868828,0.8066090785017694,-0.023767520586464575,-1.1910043031402253,1.0,1565.9248355518037
5584,488.0,0.012598927042166561,1.0020307977673442,-0.04758760664926908,-1.4910410845562891,1.0,1566.0248355518036
5585,488.0,0.03263954299751344,1.1976986195703043,-0.07740842834039487,-1.798196027270452,1.0,1566.1248355518035
5586,488.0,0.05659351538891953,1.393596620528691,-0.11337234888580391,-2.113898449852851,1.0,1566.2248355518034
5587,488.0,0.08446544779949336,1.5896538030857013,-0.15565031788286093,-2.4393563756780248,1.0,1566.3248355518033
5588,488.0,0.11625852386120739,1.7857273878354498,-0.20443744539642145,-2.775487871528594,1.0,1566.4248355518032
5589,488.0,0.1519730716179164,1.981583840331307,-0.25994720282699335,-3.1228413939729336,1.0,1566.524835551803
5590,489.0,0.03975318751905629,0.2123702699528663,0.0486931570708595,-0.24296643501853532,1.0,1566.624835551803
5591,489.0,0.04400059291811362,0.4067640979811611,0.04383382837048879,-0.5199014294291997,1.0,1566.724835551803
5592,489.0,0.05213587487773684,0.2110533634151608,0.03343579978190479,-0.21373429300720614,0.0,1553.4812987045543
5593,489.0,0.056356942146040055,0.4056817285910974,0.02916111392176067,-0.4956853733571277,1.0,1566.8248355518028
5594,489.0,0.06447057671786201,0.6003805819032496,0.019247406454618116,-0.7790373350394322,1.0,1566.9248355518027
5595,489.0,0.076478188355927,0.7952326797312159,0.003666659753829472,-1.0656029562712728,1.0,1567.0248355518027
5596,489.0,0.09238284195055133,0.9903059162246182,-0.017645399371595982,-1.357132848480406,1.0,1567.1248355518026
5597,489.0,0.11218896027504369,1.1856447207838121,-0.0447880563412041,-1.6552829191775156,1.0,1567.2248355518025
5598,489.0,0.13590185469071991,1.3812597623618386,-0.07789371472475441,-1.9615745189845364,1.0,1567.3248355518024
5599,489.0,0.1635270499379567,1.5771154225525994,-0.11712520510444514,-2.2773448053497924,1.0,1567.4248355518023
5600,489.0,0.19506935838900868,1.7731146820079369,-0.162672101211441,-2.603685547364681,1.0,1567.5248355518022
5601,489.0,0.23053165202916742,1.9690813952083868,-0.21474581215873462,-2.941369849726091,1.0,1567.624835551802
5602,490.0,0.028740102385740016,-0.14580136070119026,-0.024342266140025284,0.2840227233789303,0.0,1554.995652389279
5603,490.0,0.025824075171716213,0.04965916785466315,-0.01866181167244668,-0.016237128734364947,1.0,1567.724835551802
5604,490.0,0.026817258528809475,0.24504371148642964,-0.01898655424713398,-0.31474916590146196,1.0,1567.824835551802
5605,490.0,0.03171813275853807,0.4404309041295229,-0.025281537565163218,-0.6133588417939912,1.0,1567.9248355518018
5606,490.0,0.04052675084112853,0.6358968574333786,-0.03754871440104304,-0.9138960570778165,1.0,1568.0248355518017
5607,490.0,0.053244687989796105,0.8315060470125429,-0.055826635542599375,-1.2181397509763086,1.0,1568.1248355518017
5608,490.0,0.06987480893004697,1.0273015908832432,-0.08018943056212555,-1.5277800280622928,1.0,1568.2248355518016
5609,490.0,0.09042084074771184,1.2232942222457541,-0.1107450311233714,-1.844374690432281,1.0,1568.3248355518015
5610,490.0,0.11488672519262692,1.4194493698239554,-0.14763252493201703,-2.16929747887747,1.0,1568.4248355518014
5611,490.0,0.14327571258910604,1.6156719589431323,-0.19101847450956644,-2.5036760938610296,1.0,1568.5248355518013
5612,490.0,0.1755891517679687,1.811788889900174,-0.24109199638678702,-2.84831937445198,1.0,1568.6248355518012
5613,491.0,-0.01478773694493677,0.19460996180275297,-0.024434078876257873,-0.2796305207941753,1.0,1568.724835551801
5614,491.0,-0.01089553770888171,0.3900717932276535,-0.03002668929214138,-0.5799186551134794,1.0,1568.824835551801
5615,491.0,-0.00309410184432864,0.585601366572823,-0.04162506239441097,-0.8819073278414119,1.0,1568.924835551801
5616,491.0,0.008617925487127821,0.7812632257117604,-0.05926320895123921,-1.187380128429898,1.0,1569.0248355518008
5617,491.0,0.024243190001363032,0.977101372965469,-0.08301081151983716,-1.4980348301653565,1.0,1569.1248355518007
5618,491.0,0.04378521746067241,1.1731282153937663,-0.1129715081231443,-1.8154397495862362,1.0,1569.2248355518007
5619,491.0,0.06724778176854773,1.3693116859280663,-0.14928030311486903,-2.1409821189660887,1.0,1569.3248355518006
5620,491.0,0.09463401548710906,1.5655601360502107,-0.1920999454941908,-2.475806475406245,1.0,1569.4248355518005
5621,491.0,0.12594521820811327,1.761704933131112,-0.2416160750023157,-2.8207423519327004,1.0,1569.5248355518004
5622,492.0,-0.022392543364543768,0.18921030783988196,0.0439783907701133,-0.2992175448250792,1.0,1569.6248355518003
5623,492.0,-0.01860833720774613,0.3836786943509779,0.03799403987361172,-0.5777125998217852,1.0,1569.7248355518002
5624,492.0,-0.01093476332072657,0.5782481064077617,0.02643978787717601,-0.8581885302146438,1.0,1569.8248355518
5625,492.0,0.0006301988074286641,0.7730000850695374,0.009276017272883134,-1.1424420043212091,1.0,1569.9248355518
5626,492.0,0.016090200508819413,0.9679995959444527,-0.013572822813541049,-1.4322015767787388,1.0,1570.0248355518
5627,492.0,0.03545019242770847,1.163286384449853,-0.042216854349115825,-1.72909506531784,1.0,1570.1248355517998
5628,492.0,0.05871592011670554,1.3588644743338076,-0.07679875565547262,-2.034608878977343,1.0,1570.2248355517997
5629,492.0,0.08589320960338169,1.5546893016360164,-0.11749093323501947,-2.350036952834853,1.0,1570.3248355517997
5630,492.0,0.11698699563610201,1.75065217358443,-0.16449167229171652,-2.6764176904838624,1.0,1570.4248355517996
5631,492.0,0.1520000391077906,1.946562099158287,-0.21802002610139376,-3.0144586693472784,1.0,1570.5248355517995
5632,493.0,-0.01164967652991066,0.15148265522575288,-0.028849409848741663,-0.28325556426756704,1.0,1570.6248355517994
5633,493.0,-0.008620023425395602,0.34700395796531147,-0.03451452113409301,-0.5848960292542654,1.0,1570.7248355517993
5634,493.0,-0.001679944266089372,0.5425919460401987,-0.046212441719178314,-0.8882485374258389,1.0,1570.8248355517992
5635,493.0,0.009171894654714602,0.34812661273734935,-0.06397741246769509,-0.6104435782078281,0.0,1556.678570705531
5636,493.0,0.01613442690946159,0.5440817410283513,-0.07618628403185165,-0.9225714569115808,1.0,1570.924835551799
5637,493.0,0.027016061730028615,0.7401457806179245,-0.09463771317008327,-1.238191516259044,1.0,1571.024835551799
5638,493.0,0.041818977342387105,0.9363473498314832,-0.11940154349526415,-1.558958897523259,1.0,1571.124835551799
5639,493.0,0.06054592433901677,0.7428400290813212,-0.15058072144572932,-1.3057852471116944,0.0,1558.2231971901579
5640,493.0,0.07540272492064319,0.939515639394433,-0.1766964263879632,-1.6415639474104562,1.0,1571.2248355517988
5641,493.0,0.09419303770853185,1.1362124376150344,-0.20952770533617232,-1.9836940706324708,1.0,1571.3248355517987
5642,494.0,-0.007111782243604144,0.14654004889980324,0.04175149610195432,-0.25270597476699774,1.0,1571.4248355517987
5643,494.0,-0.004180981265608079,0.3410417243193441,0.03669737660661437,-0.5319328612660774,1.0,1571.5248355517986
5644,494.0,0.0026398532207788025,0.5356288161378987,0.026058719381292818,-0.8128303763015692,1.0,1571.6248355517985
5645,494.0,0.013352429543536777,0.730384336700175,0.009802111855261433,-1.097204078748819,1.0,1571.7248355517984
5646,494.0,0.027960116277540276,0.9253758618228999,-0.01214196971971495,-1.3867955405143957,1.0,1571.8248355517983
5647,494.0,0.04646763351399827,1.120647041831881,-0.039877880530002865,-1.6832503709324893,1.0,1571.9248355517982
5648,494.0,0.06888057435063588,1.3162073486032666,-0.07354288794865266,-1.9880786101028192,1.0,1572.024835551798
5649,494.0,0.09520472132270122,1.5120195310391755,-0.11330446015070905,-2.3026050698170573,1.0,1572.124835551798
5650,494.0,0.12544511194348473,1.7079844337214356,-0.1593565615470502,-2.627907890131463,1.0,1572.224835551798
5651,494.0,0.15960480061791343,1.9039231663298357,-0.21191471934967945,-2.9647448414481987,1.0,1572.3248355517978
5652,495.0,-0.04003821444776568,0.2230349961742969,-0.000988343417989273,-0.28506473098241725,1.0,1572.4248355517977
5653,495.0,-0.03557751452427974,0.4181710293724802,-0.006689638037637618,-0.5780592107373045,1.0,1572.5248355517977
5654,495.0,-0.027214093936830136,0.6133860968884606,-0.018250822252383708,-0.8728419988599385,1.0,1572.6248355517976
5655,495.0,-0.014946371999060924,0.8087514078912691,-0.03570766222958248,-1.1712066045428622,1.0,1572.7248355517975
5656,495.0,0.001228656158764458,1.0043190099761652,-0.059131794320439725,-1.474866832509718,1.0,1572.8248355517974
5657,495.0,0.021315036358287763,1.2001115726817286,-0.08862913097063409,-1.7854169926314953,1.0,1572.9248355517973
5658,495.0,0.045317267811922336,1.3961103181755488,-0.12433747082326399,-2.104284035319722,1.0,1573.0248355517972
5659,495.0,0.0732394741754333,1.5922406499831694,-0.16642315152965842,-2.432669458304563,1.0,1573.124835551797
5660,495.0,0.10508428717509669,1.7883553170205015,-0.21507654069574966,-2.7714799211618484,1.0,1573.224835551797
5661,496.0,0.04837305477651421,0.2385358070549669,-0.04038582683816703,-0.31523012832396424,1.0,1573.324835551797
5662,496.0,0.05314377091761355,0.43420906690733463,-0.046690429404646315,-0.6203708968452046,1.0,1573.4248355517968
5663,496.0,0.06182795225576024,0.6299509293582252,-0.05909784734155041,-0.9273857105959915,1.0,1573.5248355517967
5664,496.0,0.07442697084292474,0.8258189035615852,-0.07764556155347024,-1.2380394165321613,1.0,1573.6248355517967
5665,496.0,0.09094334891415644,1.021847642964203,-0.10240634988411347,-1.5540014669422142,1.0,1573.7248355517966
5666,496.0,0.1113803017734405,1.2180371350816186,-0.13348637922295775,-1.8767988361953185,1.0,1573.8248355517965
5667,496.0,0.13574104447507288,1.4143390341584197,-0.17102235594686413,-2.2077607578742544,1.0,1573.9248355517964
5668,496.0,0.16402782515824127,1.6106408072429457,-0.2151775711043492,-2.547953556645557,1.0,1574.0248355517963
5669,497.0,-0.04741024414299924,0.18780964601009092,-0.0007895507234561487,-0.3063848557955043,1.0,1574.1248355517962
5670,497.0,-0.043654051222797426,0.3829428393281953,-0.006917247839366234,-0.5993166824281324,1.0,1574.224835551796
5671,497.0,-0.03599519443623352,0.5781608834512215,-0.01890358148792888,-0.8941703976462204,1.0,1574.324835551796
5672,497.0,-0.024431976767209092,0.7735340225895218,-0.03678698944085329,-1.1927350681076063,1.0,1574.424835551796
5673,497.0,-0.008961296315418657,0.9691126737837001,-0.06064169080300542,-1.496717498080161,1.0,1574.5248355517958
5674,497.0,0.010420957160255345,1.1649171099610125,-0.09057604076460864,-1.807702009120964,1.0,1574.6248355517957
5675,497.0,0.033719299359475596,1.3609252506600416,-0.12673008094702792,-2.127101963196207,1.0,1574.7248355517956
5676,497.0,0.06093780437267643,1.5570581263625816,-0.16927212021095206,-2.4561009326519243,1.0,1574.8248355517956
5677,497.0,0.09207896689992806,1.7531628793661596,-0.21839413886399056,-2.795582551195513,1.0,1574.9248355517955
5678,498.0,0.03135979074997749,0.1513301606248567,0.03050961775695056,-0.2990848437048362,1.0,1575.0248355517954
5679,498.0,0.03438639396247462,0.34600423777536127,0.024527920882853837,-0.5819916265187787,1.0,1575.1248355517953
5680,498.0,0.04130647871798185,0.5407740960704442,0.012888088352478263,-0.8668480497512498,1.0,1575.2248355517952
5681,498.0,0.05212196063939073,0.7357183124862018,-0.004448872642546736,-1.1554510960429183,1.0,1575.324835551795
5682,498.0,0.06683632688911477,0.930897988886947,-0.0275578945634051,-1.44952567757548,1.0,1575.424835551795
5683,498.0,0.0854542866668537,1.1263476192982027,-0.0565484081149147,-1.7506898019398007,1.0,1575.524835551795
5684,498.0,0.10798123905281776,1.3220640860584298,-0.09156220415371072,-2.0604116148636225,1.0,1575.6248355517948
5685,498.0,0.13442252077398636,1.5179932933406541,-0.13277043645098316,-2.379956026878032,1.0,1575.7248355517947
5686,498.0,0.16478238664079944,1.7140141715401314,-0.1803695569885438,-2.7103194846448084,1.0,1575.8248355517946
5687,498.0,0.19906267007160208,1.9099201814833944,-0.23457594668143997,-3.0521529464708235,1.0,1575.9248355517946
5688,499.0,-0.00537266811424108,0.17436750828267575,0.041262664699918995,-0.2931118588354966,1.0,1576.0248355517945
5689,499.0,-0.001885317948587565,0.36887760307304424,0.035400427523209065,-0.5725008742380762,1.0,1576.1248355517944
5690,499.0,0.00549223411287332,0.17327762776822117,0.023950410038447542,-0.26887918305374603,0.0,1560.1133610263214
5691,499.0,0.008957786668237743,0.3680497420415013,0.01857282637737262,-0.5539128168863857,1.0,1576.2248355517943
5692,499.0,0.01631878150906777,0.5629060345439859,0.007494570039644906,-0.840686748315893,1.0,1576.3248355517942
5693,499.0,0.02757690219994749,0.7579248727738832,-0.009319164926672953,-1.131003407286064,1.0,1576.424835551794
5694,499.0,0.04273539965542515,0.953167596190755,-0.031939233072394234,-1.4265945701749347,1.0,1576.524835551794
5695,499.0,0.06179875157924025,1.1486692978801525,-0.06047112447589293,-1.7290860979199112,1.0,1576.624835551794
5696,499.0,0.0847721375368433,1.3444277902495854,-0.09505284643429115,-2.039954796440072,1.0,1576.7248355517938
5697,499.0,0.11166069334183501,1.5403902550721795,-0.1358519423630926,-2.360475070445052,1.0,1576.8248355517937
5698,499.0,0.1424684984432786,1.7364373031245717,-0.18306144377199363,-2.6916538961204686,1.0,1576.9248355517936
5699,499.0,0.17719724450577004,1.932364561888249,-0.236894521694403,-3.0341541289994076,1.0,1577.0248355517936
5700,500.0,0.04822401692293716,0.22629266983323454,-0.02895690691381425,-0.2573041326405523,1.0,1577.1248355517935
5701,500.0,0.05274987031960185,0.4218158105413938,-0.034102989566625296,-0.5589780332599394,1.0,1577.2248355517934
5702,500.0,0.061186186530429724,0.6173994381905625,-0.045282550231824086,-0.8622072270047346,1.0,1577.3248355517933
5703,500.0,0.07353417529424097,0.8131077457447032,-0.06252669477191877,-1.1687772839475452,1.0,1577.4248355517932
5704,500.0,0.08979633020913504,0.6188524047467847,-0.08590224045086968,-0.8963345529785647,0.0,1561.9445084788686
5705,500.0,0.10217337830407074,0.8150273563841346,-0.10382893151044098,-1.2147361475762652,1.0,1577.524835551793
5706,500.0,0.11847392543175343,1.011324198649233,-0.12812365446196627,-1.5380665991354583,1.0,1577.624835551793
5707,500.0,0.1387004094047381,1.2077340639035627,-0.15888498644467544,-1.8678319338141167,1.0,1577.724835551793
5708,500.0,0.16285509068280934,1.4041981219628508,-0.19624162512095777,-2.20533201760542,1.0,1577.8248355517928
5709,500.0,0.19093905312206635,1.6005912469806718,-0.24034826547306617,-2.5515928840414452,1.0,1577.9248355517927
5710,501.0,-0.030627679713105708,0.20559732320021828,0.016131118646024494,-0.28728317193287406,1.0,1578.0248355517926
5711,501.0,-0.026515733249101343,0.4004855591565766,0.010385455207367012,-0.5748351491485866,1.0,1578.1248355517926
5712,501.0,-0.01850602206596981,0.20521956497126023,-0.0011112477756047186,-0.27889868448759764,0.0,1563.662541186161
5713,501.0,-0.014401630766544604,0.40035735113544935,-0.006689221465356671,-0.571931889785102,1.0,1578.2248355517925
5714,501.0,-0.0063944837438356175,0.5955724588777068,-0.018127859261058712,-0.8667146165922739,1.0,1578.3248355517924
5715,501.0,0.00551696543371852,0.7909363514232024,-0.035462151592904195,-1.1650416051991188,1.0,1578.4248355517923
5716,501.0,0.021335692462182566,0.9865015180368064,-0.05876298369688657,-1.468628610140171,1.0,1578.5248355517922
5717,501.0,0.04106572282291869,1.1822912837725563,-0.08813555589969,-1.7790727212807607,1.0,1578.624835551792
5718,501.0,0.06471154849836983,1.3782877779713445,-0.12371701032530522,-2.0978046639422945,1.0,1578.724835551792
5719,501.0,0.09227730405779672,1.5744176082421877,-0.1656731036041511,-2.426030907739171,1.0,1578.824835551792
5720,501.0,0.12376565622264046,1.7705350701710176,-0.21419372175893453,-2.7646644937157268,1.0,1578.9248355517918
5721,502.0,-0.004420176477707838,0.15440518003479303,-0.04374241232347796,-0.32297046181360123,1.0,1579.0248355517917
5722,502.0,-0.0013320728770119775,0.35012182768980504,-0.05020182155974998,-0.62912078358036,1.0,1579.1248355517916
5723,502.0,0.005670363676784123,0.5459070869252015,-0.06278423723135719,-0.9371818201297766,1.0,1579.2248355517916
5724,502.0,0.016588505415288154,0.7418168961149706,-0.08152787363395272,-1.2489139785874408,1.0,1579.3248355517915
5725,502.0,0.03142484333758756,0.9378838288870232,-0.10650615320570155,-1.5659801572240402,1.0,1579.4248355517914
5726,502.0,0.05018251991532803,0.744183641587249,-0.13782575635018235,-1.3083298992621182,0.0,1565.338770622724
5727,502.0,0.06506619274707301,0.9407563410732523,-0.16399235433542472,-1.6407854224933205,1.0,1579.5248355517913
5728,502.0,0.08388131956853806,1.1373759863349604,-0.19680806278529112,-1.9797558652347278,1.0,1579.6248355517912
5729,502.0,0.10662883929523727,1.3339504528066903,-0.23640318008998568,-2.326414237181613,1.0,1579.724835551791
5730,503.0,-0.03647824056648844,0.18393567219671603,0.007086958737249693,-0.3102658009196247,1.0,1579.824835551791
5731,503.0,-0.03279952712255412,0.3789559383525788,0.0008816427188571988,-0.600705305589216,1.0,1579.924835551791
5732,503.0,-0.025220408355502544,0.5740655448134647,-0.01113246339292712,-0.89311039861166,1.0,1580.0248355517908
5733,503.0,-0.013739097459233249,0.7693367049703609,-0.02899467136516032,-1.1892718654476164,1.0,1580.1248355517907
5734,503.0,0.0016476366401739686,0.9648222241772072,-0.05278010867411265,-1.4909001347392319,1.0,1580.2248355517906
5735,503.0,0.020944081123718115,1.1605454520998042,-0.08259811136889729,-1.7995862944470624,1.0,1580.3248355517906
5736,503.0,0.0441549901657142,1.3564883335436495,-0.11858983725783853,-2.116754820528605,1.0,1580.4248355517905
5737,503.0,0.0712847568365872,1.5525771111076134,-0.16092493366841062,-2.4436058792018156,1.0,1580.5248355517904
5738,503.0,0.10233629905873946,1.3591533453168172,-0.20979705125244694,-2.204326917364732,0.0,1566.9573771156306
5739,504.0,-0.028235659598958077,0.24346604327138677,0.0007388368405081125,-0.26558733649641453,1.0,1580.6248355517903
5740,504.0,-0.02336633873353034,0.4385774415439751,-0.004572909889420178,-0.5580371360134142,1.0,1580.7248355517902
5741,504.0,-0.014594789902650838,0.6337632861235518,-0.01573365260968846,-0.8521572724876108,1.0,1580.82483555179
5742,504.0,-0.0019195241801798022,0.8290961596759234,-0.03277679805944067,-1.149745820916237,1.0,1580.92483555179
5743,504.0,0.014662399013338668,1.0246302125785722,-0.05577171447776541,-1.4525240182869268,1.0,1581.02483555179
5744,504.0,0.03515500326491011,1.220391106779617,-0.08482219484350395,-1.7620971795886433,1.0,1581.1248355517898
5745,504.0,0.05956282540050245,1.4163641432260996,-0.12006413843527682,-2.0799077097069745,1.0,1581.2248355517897
5746,504.0,0.08789010826502444,1.6124801070003039,-0.1616622926294163,-2.407177994054356,1.0,1581.3248355517896
5747,504.0,0.12013971040503052,1.8085986370508622,-0.20980585251050343,-2.744841989811593,1.0,1581.4248355517896
5748,505.0,0.01676188110570339,0.2187664417726517,0.029533621003412048,-0.25574642031195804,1.0,1581.5248355517895
5749,505.0,0.021137209941156424,0.4134545464089204,0.024418692597172886,-0.5389696038451209,1.0,1581.6248355517894
5750,505.0,0.02940630086933483,0.6082248606005531,0.013639300520270467,-0.8238595951216423,1.0,1581.7248355517893
5751,505.0,0.041570798081345894,0.8031576068179862,-0.0028378913821623785,-1.112221687264371,1.0,1581.8248355517892
5752,505.0,0.05763395021770562,0.9983167173809938,-0.025082325127449803,-1.4057935132520347,1.0,1581.924835551789
5753,505.0,0.0776002845653255,1.1937408858376257,-0.0531981953924905,-1.7062109917850692,1.0,1582.024835551789
5754,505.0,0.10147510228207801,1.389432833667542,-0.0873224152281919,-2.0149665416460416,1.0,1582.124835551789
5755,505.0,0.12926375895542885,1.58534627865447,-0.12762174606111273,-2.333357186676884,1.0,1582.2248355517888
